Control	Tratamiento	Grupo
2,020112149	3,465311884	A58
-1,400358072	1,358230568	A58
-1,660007573	2,565177617	A58
2,112272137	5,052314012	A58
-1,419165129	5,144871122	A58
-3,645177714	5,454977068	A58
-1,053112232	2,493155175	A58
-2,460154653	6,972871021	A58
0,415243431	5,676500824	A58
-0,920701839	3,337976951	A58
0,101635145	6,104871204	A58
1,117444929	4,639881119	A58
1,788641867	1,623768537	A58
-0,492773996	6,690189763	A58
-2,335471542	5,116513319	A58
1,745117313	7,785563778	A58
-2,4881882	3,764384068	A58
-0,096283776	3,260239801	A58
1,898904499	4,270612694	A58
-0,721558705	3,72233882	A58
-1,140801478	8,005667438	A58
-3,034462872	4,382490307	A58
-0,464478956	0,258494825	A58
-0,606091039	2,690688737	A58
-0,888120116	6,767716679	A58
-1,291475331	7,668733379	A58
-1,605717885	7,024070571	A58
-1,418152928	3,17902725	A58
1,661170235	0,836418625	A58
0,950644899	5,498755658	A58
0,187636832	4,995180903	A58
1,739504385	3,52904979	A58
-1,256139602	6,864165909	A58
-1,378878666	4,087696126	A58
0,161294532	5,760457911	A58
-1,58016815	7,928932662	A58
0,427955981	4,898013648	A58
-1,201214036	4,143080413	A58
1,943733533	3,10885149	A58
0,241018961	1,502105072	A58
0,105534637	5,975685105	A58
-1,640712951	5,29125758	A58
-1,996244756	5,489123521	A58
0,91945943	4,588403191	A58
-1,481160357	5,573561898	A58
-1,700710351	6,030958468	A58
-1,960584011	2,919083128	A58
2,83769497	4,861007617	A58
3,269121714	6,469468876	A58
0,233631864	4,53272175	A58
-0,778515481	3,629338937	A58
-2,450844845	1,436889941	A58
-0,338741134	4,843449597	A58
1,460641285	2,052070583	A58
0,61551784	6,462208588	A58
0,445161464	4,540215912	A58
0,708956288	5,198390757	A58
-0,102029649	5,673244631	A58
-2,966139746	7,393105054	A58
0,759892083	6,7803488	A58
4,145468389	2,895097115	A58
-0,631534938	5,887304872	A58
-2,221524593	3,875805712	A58
-2,520162625	4,342273227	A58
-0,550468369	8,377334075	A59
-0,809192776	3,421308532	A59
-2,37354801	2,641340122	A59
0,563998752	5,340399259	A59
2,565399224	5,239626339	A59
2,454493941	3,518501826	A59
-2,274196188	4,783709592	A59
-4,563241551	2,630094257	A59
0,307328935	3,443973009	A59
-0,390119812	4,910586388	A59
-1,165007999	5,143182535	A59
0,814415661	6,455635781	A59
-1,807176148	4,358936909	A59
0,641855873	4,971726198	A59
1,196402021	3,763305244	A59
1,636583504	4,671978109	A59
0,190225433	4,498096159	A59
-0,474143375	5,884684643	A59
3,189439772	2,439797499	A59
2,634733008	4,923059625	A59
-0,83149846	5,501381321	A59
-1,493622755	1,99973068	A59
0,430993067	4,787996107	A59
-0,394081395	6,370474961	A59
3,793382398	6,002385141	A59
-2,684104687	5,430504314	A59
-2,283253658	8,17316476	A59
1,187901935	1,783113526	A59
-2,253570109	3,829679353	A59
-2,440314911	3,882187323	A59
0,720040301	3,089859506	A59
-1,394299668	6,274958436	A59
-1,144425845	2,576178698	A59
-0,172430307	5,233723264	A59
-2,23205291	6,945163826	A59
0,199813078	2,726517617	A59
-3,090558664	4,402582722	A59
1,380252121	4,265102156	A59
-0,616930188	8,436567325	A59
-3,49642014	7,217654887	A59
1,913028624	3,27963729	A59
-1,958549761	6,931789483	A59
-1,269877539	4,902799463	A59
0,270926586	6,235769381	A59
1,633028528	3,857776995	A59
-0,140047022	7,899969056	A59
-1,329810095	5,01682138	A59
-1,108218803	3,992232455	A59
1,37710009	6,139590056	A59
-2,165636376	3,724116788	A59
1,361415214	4,057964988	A59
3,86643858	6,286674528	A59
-1,157521282	6,125647876	A59
-3,367845405	5,822985976	A59
1,536892069	6,222858357	A59
3,217026744	8,464102906	A59
0,908986774	0,92809629	A59
0,924288153	5,505049433	A59
-1,964204514	3,029291788	A59
-0,598431917	5,037347903	A59
-1,647258879	6,095030011	A59
2,393061128	8,189286611	A59
-3,853176945	4,412471519	A59
-0,971121517	6,760701021	A59
-1,998312865	3,172730625	A59
-3,929352977	9,918836638	A59
2,086974893	6,192543934	A59
1,328213603	7,903008259	A59
0,074530377	6,404214824	A59
0,179431843	3,919352662	A59
-1,284987752	1,702509751	A59
1,760814448	2,348588267	A59
1,824795844	5,948772935	A59
-0,198603573	5,661402637	A59
-4,879275844	3,722178679	A59
2,230003595	7,561660138	A59
-1,601439358	0,665796004	A59
-0,125919643	7,309990863	A59
1,722467227	4,142856953	A59
1,485224734	7,343942525	A59
1,644035032	4,549132175	A59
-0,949209971	2,891350616	A59
1,879495247	5,861079016	A59
3,830641653	5,087775652	A59
1,79838132	8,420501286	A59
3,685911456	5,074090036	A59
2,563478258	2,674711827	A59
-3,25920523	3,048270207	A59
-2,159843092	2,952588062	A59
2,087843136	2,416031289	A59
2,13553636	1,932986844	A59
3,455927121	5,21025017	A59
-1,600065532	8,025029179	A59
-0,680641625	2,473701613	A59
2,552078243	4,447027291	A59
-0,607597371	4,673512918	A59
-1,161773317	7,563189033	A59
-0,8295386	-3,533224619	A59
-0,044838421	4,961491315	A59
-1,103294499	3,091868642	A59
-1,482050431	6,872116135	A6
-0,306667023	6,111802546	A6
-3,827389731	3,487840881	A6
1,830930608	6,663393854	A6
-3,959969575	7,378840574	A6
1,515248763	4,612804757	A6
-0,350256328	2,488076633	A6
-1,146949465	6,469460798	A6
-2,867508835	4,049940335	A6
1,563859637	6,85031582	A6
0,350686307	7,691989917	A6
-3,73821267	5,217533624	A6
2,281301024	4,977533408	A6
0,694869606	6,670217706	A6
1,918557524	7,663912968	A6
-0,357021739	4,545354571	A6
-2,243827721	2,476446481	A6
-1,271076353	2,640183323	A6
-0,247316986	3,737740364	A6
-2,00828499	6,39472687	A6
5,56424061	5,688682021	A6
-1,23952404	5,708059518	A6
-4,030433342	2,999989391	A6
1,965564114	4,296076135	A6
-1,224801651	5,528493881	A6
1,047457527	4,686272282	A6
4,913996702	7,939198747	A6
-1,567340549	5,474268389	A6
3,326716461	6,351487621	A6
2,219876553	4,178707891	A6
1,911686475	6,171739668	A6
-2,015007015	7,213111054	A6
-0,422137746	6,19949719	A6
-0,08342517	5,022799974	A6
-2,123083503	8,396066666	A6
0,154184218	4,449930181	A6
3,087567873	3,984546231	A6
-1,989258612	6,142791131	A6
0,989908296	5,272467122	A6
1,65105213	1,827219087	A6
2,834971674	4,153744021	A6
-0,921105549	3,035292089	A6
-2,166447724	3,558114363	A6
0,976580309	4,108048734	A6
0,389822002	5,72331454	A6
0,029244284	1,29701376	A6
0,331003911	6,483282682	A6
2,258883688	4,335159972	A6
-1,623014213	2,79361283	A6
2,482473345	6,099616457	A6
-0,32228675	5,702553184	A6
1,902330753	4,344478233	A6
3,142696959	3,596977361	A6
-0,598273175	6,838975237	A6
-1,660496361	3,768797583	A6
-1,186948212	4,352733102	A6
-3,636651299	5,015675028	A6
-2,111694307	4,23900991	A6
0,844981312	3,720419772	A6
1,380426129	6,642566724	A6
-0,29087734	4,243806454	A6
-4,891497278	4,360898589	A6
-1,390688166	0,983741388	A6
3,319538964	6,504843172	A6
0,133419118	2,409297072	A6
-0,880944003	5,73721693	A6
0,305582625	6,425388413	A6
0,754563943	3,402344423	A6
2,353910615	5,764854671	A6
1,206924289	5,605565444	A6
0,708059849	1,961570566	A6
2,384581699	4,396799044	A6
0,850781205	8,961655325	A6
-0,68915803	4,061945562	A6
1,472745738	10,32046615	A6
-2,867382943	6,800431077	A6
-1,747110948	3,574769823	A6
-1,078975636	3,482656567	A6
0,699974091	4,439876537	A6
1,347959204	4,542770908	A6
-0,29042535	8,772421088	A6
2,111244586	3,918159269	A6
-2,321932931	3,200526831	A6
1,239304638	5,564665304	A6
-0,629545876	5,312182208	A6
-1,881508617	4,733817745	A6
0,774316453	2,887505778	A6
-0,619704279	4,500757044	A6
-2,96125079	4,141632149	A6
-1,456790684	5,054273802	A6
-2,407977641	3,906430681	A6
2,450832313	6,466441795	A6
2,813834685	7,235047994	A6
-0,761844218	7,672771073	A6
2,109475935	4,860817405	A6
2,1151213	3,464458552	A6
0,964183503	4,869990884	A6
1,042771887	4,688686288	A6
0,136901988	0,797192623	A6
1,287326149	6,985414613	A6
2,610027519	6,022411514	A60
1,59043262	5,37185738	A60
-0,339135307	3,498761331	A60
0,25628717	9,190019961	A60
0,432412577	3,971515636	A60
2,093412961	5,812941749	A60
1,551324305	6,097224382	A60
-0,734279762	3,211584341	A60
-0,5878344	7,221585181	A60
-0,015310741	7,216511442	A60
-1,150883386	3,712165162	A60
-1,834291333	8,854692884	A60
-2,442694359	5,876578045	A60
4,957668255	4,722662799	A60
-0,079571241	6,453377294	A60
-0,655200378	3,262894946	A60
1,428265043	8,157681682	A60
-3,102300307	5,122711308	A60
-1,451896042	4,457177802	A60
0,786067577	5,433762453	A60
-0,069669677	5,823848281	A60
1,082592925	5,175214106	A60
-2,375149387	5,170163722	A60
0,138573618	3,809155388	A60
1,168339598	4,363266718	A60
1,64276087	3,260411125	A60
-1,670275006	2,93785309	A60
1,113562309	3,755650099	A60
3,35652872	5,281832376	A60
-0,287768611	3,148824957	A60
2,468118793	9,114135758	A60
-3,239160441	5,617782152	A60
-0,420081739	4,90249269	A60
4,099230277	5,842624903	A60
1,266815629	7,16034067	A60
1,413487939	2,447057488	A60
-1,898826003	1,392052147	A60
-0,623406916	0,677973912	A60
-0,919398493	3,580600908	A60
1,84724183	3,080396045	A60
-0,474394481	3,883855833	A60
0,311415031	3,897331877	A60
-0,271551558	2,488601846	A60
-0,512208844	4,14486504	A60
-1,898080889	4,629247665	A60
2,419848108	5,362748639	A60
-0,636631885	1,811902858	A60
1,013286626	4,919101399	A60
-1,9006439	3,641510108	A60
0,311332754	4,408088633	A60
0,648543163	2,020119971	A60
0,180809236	5,109185249	A60
0,125106464	5,264571598	A60
-2,055516635	4,784946657	A60
2,096290176	6,365838563	A60
0,83372271	8,033673456	A60
-2,601415204	9,812137586	A60
2,28154638	4,783185555	A60
1,894577048	8,240731656	A60
-0,441723908	6,324728203	A60
1,392875103	3,504474016	A60
2,774756986	4,30216018	A60
-2,325990651	4,200434896	A60
1,573573913	4,518333959	A60
-3,056795504	6,577406834	A60
0,380771844	5,268940204	A60
-1,744092608	3,687358025	A60
0,538356718	5,901904825	A60
1,729480014	2,819910704	A60
0,346496311	6,68220199	A60
-0,805400705	0,879152478	A60
-0,207645918	2,818919883	A60
0,792364506	9,615906103	A60
1,724883435	4,132950243	A60
1,62693626	4,497707503	A60
0,8010655	2,659299302	A60
-2,559171994	2,234116028	A60
3,154845799	7,006279926	A60
2,232274307	5,812650342	A60
-1,139803423	4,530205031	A60
3,612137293	4,032294287	A60
-2,170555876	4,855766492	A60
-1,453290591	2,746956402	A60
0,686822579	5,70856235	A60
0,257659994	4,216770434	A60
0,459784594	5,565317508	A60
-1,360922939	-0,024243897	A60
-1,206412909	10,11272175	A60
-0,780090172	7,073917795	A60
1,06012404	6,182406234	A60
2,22562175	7,494492825	A60
3,157566096	3,800000812	A60
0,810967008	6,58175116	A60
5,84078117	5,500381838	A60
-0,436282598	4,279194632	A60
-1,817246526	6,444822754	A60
-1,235730611	7,574417964	A60
-0,264130195	5,783239005	A60
-0,702643986	5,747408156	A60
2,98312895	2,756492763	A60
0,229967362	3,816747243	A61
0,994996781	5,587165005	A61
-1,963936623	3,095758778	A61
-2,333948962	5,519690752	A61
-1,361057865	2,927700197	A61
2,141071708	-0,169795076	A61
-1,953136854	7,039823007	A61
-0,880959303	4,100623734	A61
-0,684879045	8,659282021	A61
-0,611998731	6,115276033	A61
-1,668266528	7,060566001	A61
-2,161147931	2,478697314	A61
0,781935215	3,840764673	A61
0,248755	4,510795672	A61
1,817313764	7,63494892	A61
3,92199763	6,054528062	A61
2,257254141	4,615052984	A61
1,157678983	6,848728704	A61
-0,198703507	6,761158093	A61
2,246235362	8,159235263	A61
1,995868613	3,70630959	A61
-1,629153139	4,196338865	A61
-1,675817992	6,593658124	A61
-0,841404095	6,689193906	A61
0,599659008	6,060897456	A61
-0,007992842	5,610553508	A61
5,000758188	5,233000924	A61
-0,562629858	3,083052349	A61
-0,788853095	5,404308988	A61
-1,698717289	6,637631708	A61
-1,796848866	7,452841242	A61
2,275715115	7,409814335	A61
1,247572459	5,504076457	A61
0,262907652	1,857083391	A61
1,344814196	1,964841824	A61
-0,292295688	4,483048429	A61
0,108420593	6,530445541	A61
-0,184364213	2,670838012	A61
2,302848048	4,777324879	A61
-0,303367408	8,425730581	A61
-2,814470309	5,018945388	A61
0,223166056	3,031997915	A61
0,183639198	6,914838756	A61
-0,58025312	2,828265866	A61
0,780197758	3,798799489	A61
-2,715065196	5,068050636	A61
-0,286285732	3,776282237	A61
-2,386303054	2,588070563	A61
4,111667339	4,783333709	A61
-4,006184958	2,953605786	A61
2,194042296	4,270441807	A61
0,76877504	4,140166042	A61
0,060429401	4,323996951	A61
4,414212405	5,399817922	A61
0,769431976	0,48282732	A61
0,444480108	4,695456002	A61
-1,589703242	5,734094198	A61
-0,795644058	5,075964353	A61
-0,056464164	6,219248285	A61
-3,600938586	6,61768322	A61
-0,70184792	4,505654912	A61
0,023116007	4,778449332	A61
-2,325367287	6,454732533	A61
-0,823348964	4,591890196	A61
0,34900228	2,70724601	A61
2,27840228	3,198980907	A61
-4,427185436	6,470885956	A61
-3,603938296	6,754036772	A61
0,164663774	5,085670928	A61
2,136048601	8,740412048	A61
-3,768931995	6,445236407	A61
0,426918141	3,834721013	A61
1,573773077	3,887837763	A61
-0,566072523	4,121238204	A61
3,397326338	6,012272279	A61
0,674889469	6,305733545	A61
-0,319434029	0,395452792	A61
3,115100275	2,035915113	A61
2,73179527	1,798787916	A61
-1,811137205	4,118916601	A61
1,288598963	5,336298558	A61
-2,533333222	5,190728608	A61
-0,49546489	4,299004961	A61
1,124469804	4,634486013	A61
-0,601678821	4,164214636	A61
1,365766509	5,149270447	A61
-2,319084099	4,383193716	A61
0,331912431	6,946509208	A61
0,27876968	6,747448348	A61
0,62857925	7,336370425	A61
0,312089294	5,131504009	A61
-0,281706369	5,194801342	A61
-1,58968397	4,919258048	A61
1,147595141	-1,51326039	A61
0,557352267	6,582764362	A61
1,636989464	4,365077372	A61
-0,075115547	4,803115285	A61
-1,058764673	4,573976495	A61
3,636178376	3,810421562	A61
-1,465832119	3,805954588	A61
1,140744665	6,644078493	A62
1,933924375	3,962811134	A62
2,390039606	4,818374341	A62
0,557107358	6,730521929	A62
-1,421146909	2,595743809	A62
-0,240859433	4,558876186	A62
-2,139589874	7,376176716	A62
-0,039223721	3,666990229	A62
-0,21313705	6,004274969	A62
0,334541449	7,642878577	A62
-2,541136318	6,61746525	A62
0,997272948	3,260799498	A62
-1,600454977	5,164066119	A62
-0,022973431	4,115847054	A62
-0,746483163	0,486523202	A62
1,24525675	6,591875383	A62
-1,071740333	4,809125202	A62
0,604561219	4,719437506	A62
-2,984226308	7,468210991	A62
-1,114312954	3,996520045	A62
3,58329489	5,391766824	A62
-2,197399933	6,161135903	A62
-0,721911073	9,961168141	A62
1,670511284	6,991426834	A62
0,620900093	5,962674237	A62
-1,75025264	6,091392896	A62
-2,882874596	1,845173067	A62
2,286875062	6,754870723	A62
-0,441225531	6,332392422	A62
-0,338132763	1,822516705	A62
-2,376062002	4,129379204	A62
1,206780861	3,915320991	A62
-1,017287479	3,670738264	A62
-3,247888032	5,497974567	A62
-0,360762209	7,783514561	A62
-1,414539953	5,825016164	A62
-0,540181436	5,708276385	A62
0,421338185	0,886281816	A62
0,64927072	4,291826824	A62
-0,068490787	3,331434392	A62
3,417374659	6,052491082	A62
2,620433169	4,371739369	A62
4,0841306	9,415185141	A62
-0,933481328	5,686630249	A62
2,737536967	6,899699723	A62
-2,143270122	6,070338271	A62
-1,180530281	7,537869528	A62
1,183863346	3,589850333	A62
0,193341856	3,573778835	A62
0,306398202	3,802475534	A62
3,326762342	1,635595253	A62
2,431998908	4,800077821	A62
2,055160198	7,266214677	A62
-1,340071226	4,998969902	A62
-3,40187998	3,545967904	A62
1,038709221	8,097284219	A62
-0,554455251	5,929647138	A62
1,286006994	6,289069119	A62
-1,561413811	6,997494141	A62
2,594457562	4,906426596	A62
-0,96335416	5,432163893	A62
-2,966428581	2,384827127	A62
3,757800903	6,28973181	A62
2,159982621	4,952321546	A62
-0,592020443	1,857171304	A62
-0,164694594	7,232293599	A62
-1,66837519	6,418908916	A62
1,18302056	8,238409655	A62
-0,996149889	4,701729576	A62
-0,130148983	7,559582853	A62
-2,545839987	7,395067129	A62
0,762987808	6,17991889	A62
-1,153165707	3,287530929	A62
-1,881453177	4,903830201	A62
0,976389592	8,188224624	A62
1,756921394	3,098922922	A62
0,010531953	6,98116405	A62
1,961254794	6,877031304	A62
-0,265727059	3,683538086	A62
0,477188646	3,726211743	A62
-4,183554595	4,058310026	A62
-2,156645746	5,058494025	A62
-1,491136092	3,754431363	A62
-0,416833809	3,833698678	A62
2,88144903	5,882341518	A62
2,559952469	5,814973741	A62
-2,751949321	4,55665791	A62
2,324117565	6,192956425	A62
-0,703307971	8,211340951	A62
-1,841933739	1,294889897	A62
1,66236265	1,640999735	A62
2,617059153	7,291412212	A62
-0,905073835	5,358041072	A62
-4,053709491	0,700575502	A62
-0,862057491	1,842398894	A62
-1,803794297	6,925431003	A62
1,077254524	2,608488517	A62
2,379441278	3,901493338	A62
-1,273186529	5,346842683	A62
-1,030318443	2,437174631	A62
2,752012592	7,267811297	A63
1,772161258	3,061024504	A63
-0,076213443	5,511808401	A63
0,082849325	3,421868757	A63
-0,397288938	6,213323133	A63
-4,312396168	4,46286643	A63
0,51556153	3,295880765	A63
-0,896336293	4,900844881	A63
0,863613332	5,948850009	A63
-3,037671759	7,947802411	A63
2,94482561	4,583598626	A63
-0,004483218	6,093822697	A63
-4,178925253	7,077278629	A63
-0,3577504	6,467758466	A63
0,191731163	3,235203217	A63
2,653328558	6,361054395	A63
3,121357705	6,622967273	A63
-1,337674096	6,3828192	A63
-3,435210583	5,349849716	A63
1,340074819	2,468094945	A63
-1,098086948	6,216859347	A63
-2,289171565	6,615332572	A63
0,108955706	8,786006304	A63
-0,241615146	7,387404201	A63
-0,954736038	6,625331414	A63
2,880189644	5,086554437	A63
0,011715135	5,799369441	A63
1,194667933	3,757326043	A63
2,035660193	1,951383916	A63
2,736213199	9,317799773	A63
0,493617014	2,081009223	A63
-0,688995426	6,676221061	A63
6,022181298	5,997875387	A63
2,552883995	8,793667983	A63
-2,921261828	7,312926255	A63
1,728847821	5,472222486	A63
-1,768316346	4,208481624	A63
3,465591652	2,332797588	A63
-2,097912375	4,336677343	A63
3,910344776	5,495481522	A63
-2,031903479	5,013916871	A63
0,602675529	2,075731458	A63
-0,658642833	0,928204929	A63
0,148265266	6,559199283	A63
3,081517319	6,331549078	A63
2,365053342	3,632875915	A63
2,254020692	5,430044209	A63
-0,635351166	4,033108927	A63
2,403826614	4,905196772	A63
-2,609997357	6,553758332	A63
-1,134906441	4,7433871	A63
3,172471909	7,469704132	A63
1,229019918	4,661792531	A63
1,37266426	7,595812831	A63
-1,301649052	5,660933289	A63
3,385573546	4,828010211	A63
-2,246239434	5,298162204	A63
4,305043895	3,655953338	A63
2,50787438	4,111212598	A63
2,295464912	8,037852513	A63
-3,574024143	1,359441432	A63
-0,724907629	4,149525004	A63
-0,294920422	3,250488524	A63
3,03905044	3,159067162	A63
-0,636913286	1,363977814	A63
0,763163674	3,004522744	A63
1,768719195	3,44612954	A63
-1,942685723	5,381466866	A63
-2,238466399	5,496572195	A63
2,163835584	1,820399708	A63
-0,077181109	4,389988269	A63
1,626678471	8,669018865	A63
3,66378958	8,503649227	A63
0,558260616	3,36751879	A63
-0,619518739	4,236549057	A63
-1,314504761	8,158343739	A63
1,022512426	5,847610404	A63
0,648422419	4,273223831	A63
-1,252278863	0,401335227	A63
2,551858703	5,529559011	A63
-0,893301521	5,216139699	A63
1,026039427	2,444848636	A63
1,960433987	3,559326174	A63
0,843070299	2,809776437	A63
-0,285324248	3,138668636	A63
2,139655997	5,028016989	A63
2,52071874	4,03175135	A63
-1,367860905	4,73310959	A63
-0,15141655	6,441149352	A63
-0,685976251	7,685368349	A63
1,244822619	9,041488241	A63
0,430182586	6,4756672	A63
1,33120431	4,544199504	A63
2,989631914	3,329729277	A63
1,586093756	3,678161036	A63
-1,149248624	3,180465176	A63
-3,266040329	5,311808793	A63
-2,732896205	6,730193081	A63
1,15639756	5,02532534	A63
-1,769197003	5,613747554	A63
1,733700735	9,729722407	A64
0,261767219	6,285417045	A64
0,906097929	5,552723616	A64
-1,110003836	5,563371065	A64
-0,357079185	5,011836781	A64
-3,409853231	5,373244178	A64
0,785629335	8,804207525	A64
0,532173795	4,040901589	A64
-2,349515215	8,826552906	A64
-2,554173939	3,585467543	A64
-1,34028882	4,141512584	A64
-2,674088678	4,603099799	A64
-0,127674049	5,262845649	A64
-1,485373003	6,616684545	A64
-0,423059267	6,655940384	A64
-3,986015498	3,192496538	A64
-0,286817954	2,049834053	A64
-0,968037637	2,433181415	A64
-0,505108107	4,618942613	A64
-0,710247044	8,167339656	A64
0,445908916	3,327276472	A64
0,407666381	4,344340372	A64
1,216566298	4,438165831	A64
1,893538924	8,098737096	A64
-0,61049839	9,991583199	A64
-1,986062233	6,981950339	A64
1,016906357	4,88266385	A64
-2,616637091	5,361902207	A64
1,402290843	4,762733264	A64
0,933178448	0,728936278	A64
